loss,mae,val_loss,val_mae,road_id
0.07203704863786697,0.195193350315094,0.06665508449077606,0.1987299919128418,NL-004
0.0706719383597374,0.19318681955337524,0.06644435971975327,0.1883765161037445,NL-004
0.0695958063006401,0.19059626758098602,0.061895888298749924,0.18638502061367035,NL-004
0.06791834533214569,0.1879604309797287,0.06502463668584824,0.1854819655418396,NL-004
0.06432991474866867,0.18354710936546326,0.0607537217438221,0.18326951563358307,NL-004
0.06423601508140564,0.1838379204273224,0.05967935919761658,0.17882949113845825,NL-004
0.06221013516187668,0.1817498654127121,0.06221746280789375,0.1904064565896988,NL-004
0.06182054430246353,0.1792353391647339,0.056987714022397995,0.17628128826618195,NL-004
0.06120843067765236,0.178947314620018,0.06077276170253754,0.18225623667240143,NL-004
0.062206875532865524,0.18091106414794922,0.06338350474834442,0.18801063299179077,NL-004
0.06022913008928299,0.17652882635593414,0.056930333375930786,0.1815965324640274,NL-004
0.059446364641189575,0.17567388713359833,0.06791986525058746,0.1926475465297699,NL-004
0.05816202983260155,0.1735651046037674,0.058688919991254807,0.1765836477279663,NL-004
0.05598001182079315,0.17165759205818176,0.06110258027911186,0.17698347568511963,NL-004
0.05822814628481865,0.17380784451961517,0.05873078107833862,0.1790526807308197,NL-004
0.05605234578251839,0.171148881316185,0.06161903589963913,0.19263942539691925,NL-004
0.05803831294178963,0.17384521663188934,0.060447726398706436,0.1836862415075302,NL-004
0.0562288761138916,0.1702672690153122,0.057932160794734955,0.18054154515266418,NL-004
0.05674080178141594,0.17079569399356842,0.06563650816679001,0.19177576899528503,NL-004
0.21864913403987885,0.33741623163223267,0.07744000852108002,0.20155131816864014,NL-005
0.09031585603952408,0.2231418639421463,0.07365904748439789,0.1966290920972824,NL-005
0.08359692990779877,0.21275508403778076,0.06796105206012726,0.19693779945373535,NL-005
0.07805552333593369,0.20655430853366852,0.061751071363687515,0.18221567571163177,NL-005
0.07458169013261795,0.1999300867319107,0.06685174256563187,0.19121241569519043,NL-005
0.0708785280585289,0.19535763561725616,0.06396112591028214,0.18043063580989838,NL-005
0.06837918609380722,0.1896677315235138,0.06419249624013901,0.1798580139875412,NL-005
0.0662912055850029,0.18857413530349731,0.058464936912059784,0.17718294262886047,NL-005
0.06361400336027145,0.18486985564231873,0.06490904092788696,0.18194934725761414,NL-005
0.0650002509355545,0.18721213936805725,0.06585673242807388,0.1800922155380249,NL-005
0.0650210827589035,0.18564748764038086,0.06063378229737282,0.17729918658733368,NL-005
0.061711929738521576,0.18067355453968048,0.05774105712771416,0.17864938080310822,NL-005
0.060478534549474716,0.17956916987895966,0.058786991983652115,0.17091843485832214,NL-005
0.06011136621236801,0.17919223010540009,0.06334033608436584,0.1830851137638092,NL-005
0.06230102479457855,0.1801096796989441,0.05937886983156204,0.18020616471767426,NL-005
0.06117741018533707,0.18106704950332642,0.05507092550396919,0.1653253585100174,NL-005
